transaction_id,customer_id,username,email,timestamp,channel,amount_src,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud
7a98b01f-9aca-4493-9569-4ef6b8060fe1,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Kyi Win,kyi.win328@gmail.com,2023-09-06 06:31:05.468549+00:00,mobile,151.75,False,us,True,0.474,standard,4,0.892,0,0.407,0,0,0.0,0
eb229be7-0e52-4ec4-892c-9ba263d5bcc3,d71c91b4-fee8-4104-9856-a5c6109a62e3,Kaung Soe,kaung.soe572@ymail.com,2024-03-31 14:27:16.468549+00:00,atm,183.12,False,us,False,0.685,standard,298,0.336,0,0.166,0,0,0.0,0
2c4ab01e-e718-4171-b9ad-c5836031d6f9,402cccc9-28de-45b3-9af7-cc5302aa1f93,Tin Min,tin.min476@protonmail.com,2024-07-21 04:44:42.468549+00:00,atm,57.13,False,us,False,0.265,standard,263,0.522,0,0.223,0,0,0.0,0
3e6c9ad3-8e49-4f47-b698-2634f89f9d3a,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Chan Myae Nyunt,chanmyae.nyunt220@ymail.com,2025-05-10 03:37:08.468549+00:00,web,54.54,False,uk,False,0.72,standard,4,0.892,0,0.407,0,0,0.22,0
cb118fb8-a30f-4e5b-b288-3975a35def8e,4dfeffe2-94ed-4fc3-b5bc-89c6f1e86dab,Hein Nyunt,hein.nyunt470@protonmail.com,2022-10-06 11:15:12.468549+00:00,web,76.26,False,ca,False,0.424,standard,1041,0.867,0,0.245,0,0,0.0,0
c341ec8b-e75f-4e29-af41-8a557bb693ea,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Soe,myat.soe770@outlook.com,2022-11-16 12:06:58.468549+00:00,mobile,83.27,False,us,False,0.049,standard,298,0.336,0,0.166,0,0,0.0,0
71d93d0e-8063-4428-b656-7e2cf363f573,140d2232-ee97-4934-81aa-9e5c323d7c6f,Lin Htun,lin.htun150@gmail.com,2024-08-14 09:16:54.468549+00:00,mobile,54.81,False,ca,False,0.269,low,824,0.607,0,0.282,0,0,0.0,0
1c160851-0b53-47e1-8be2-6e9acc5695c6,657acfcc-b226-4a5f-b39c-f1c1cc2718b5,Ei Win,ei.win409@protonmail.com,2024-05-06 17:52:59.468549+00:00,web,270.25,True,ca,False,0.043,standrd,272,0.642,0,0.048,0,0,0.0,0
c95ab3a6-054b-4738-b3df-dbbab857a4c0,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Thuzar Aung,thuzar.aung722@ymail.com,2025-06-22 23:40:38.468549+00:00,mobile,84.8,False,uk,False,0.168,standard,718,0.953,0,0.169,0,0,0.0,0
9784b88c-abc8-4298-a9c8-a99360cbc31d,d71c91b4-fee8-4104-9856-a5c6109a62e3,Kyi Win,kyi.win331@mail.com,2023-02-11 09:38:37.468549+00:00,mobile,274.97,False,us,False,0.363,standard,298,0.336,0,0.166,0,0,0.0,0
e437f93a-c6fe-492f-a857-3cd7e511732f,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,Nyo Hein,nyo.hein213@ymail.com,2023-07-30 02:06:05.468549+00:00,web,888.08,False,ca,False,0.343,standard,947,0.625,0,0.268,0,0,0.0,0
8866b89e-acb7-4108-99c7-9e81292cb957,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Zaw Ni,myat.zawni457@outlook.com,2025-03-15 13:29:41.468549+00:00,mobile,78.68,False,us,False,0.259,standard,298,0.336,0,0.166,0,0,0.0,0
dbe6d0d7-2aac-440b-b74a-ddcf50177445,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Thuzar Htun,thuzar.htun831@mail.com,2024-11-25 13:19:20.468549+00:00,web,55.78,False,us,False,0.423,enhanced,367,0.939,0,0.176,0,0,0.0,0
9f968290-24de-480d-b369-fa9cdc74b3b3,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Su Lwin,su.lwin221@mail.com,2025-05-24 01:16:48.468549+00:00,web,133.35,False,us,True,0.789,standard,4,0.892,0,0.407,0,0,0.0,0
noise-0083,cust_noise-0083,Zin Mya,zin.mya225@ymail.com,2024-06-09 08:38:20.468549+00:00,mobile,3663.066396055568,True,us,False,0.47,enhanced,257,0.894,0,0.5651169866701138,6,1,0.0,0
a9b8a19a-5cf8-4869-b2e7-64aeda2a901e,7bd5200c-5d19-44f0-9afe-8b339a05366b,Maung Oo,maung.oo802@ymail.com,2024-05-06 22:32:36.468549+00:00,mobile,488.82,False,us,False,0.455,standard,147,0.551,0,0.391,0,0,0.0,0
a1dfb877-9539-48eb-9e27-9862b62fde80,af8ca4c4-8703-4c55-b66c-2b76cd70040d,May Mya,may.mya301@mail.com,2023-11-17 02:20:55.468549+00:00,mobile,182.99,False,us,False,0.28,standard,1018,0.934,0,0.087,0,0,0.25,0
fb6c471b-be97-4cbf-923c-5651628ab7c0,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Thu Naing,thu.naing289@protonmail.com,2024-08-12 19:08:03.468549+00:00,mobile,233.36,False,ca,True,0.327,enhanced,257,0.894,0,0.257,0,0,0.0,0
5bc2b58c-cdd0-47d1-8947-443577e6c2e1,d71c91b4-fee8-4104-9856-a5c6109a62e3,Soe Oo,soe.oo40@mail.com,2023-08-01 21:36:22.468549+00:00,web,105.36,False,ca,True,1.2,standard,298,-0.1,0,0.166,-1,0,0.0,0
aad9ef4a-2a6f-4959-91c1-37dafb7ddf69,402cccc9-28de-45b3-9af7-cc5302aa1f93,Myo Hein,myo.hein419@outlook.com,2025-02-27 21:43:29.468549+00:00,web,309.2,False,us,False,0.234,standard,263,0.522,0,0.223,0,0,0.2,1
8c2241b0-2b1b-4743-97f0-628d50aaa7a6,95de1ea4-0f12-4380-b781-16b6a490bebd,Htun Swe,htun.swe444@protonmail.com,2025-04-27 08:23:14.468549+00:00,mobile,95.74,False,us,False,0.322,standard,1058,0.923,0,0.139,0,0,0.25,0
3375cda0-d7ef-4281-b714-2dfe462bf87f,4cfe5cbc-d677-49bc-8739-b1d05f351250,Han Aung,han.aung806@mail.com,2024-11-12 19:04:31.468549+00:00,mobile,15.98,False,uk,True,0.59,low,616,0.702,0,0.361,0,0,0.1,1
90860c26-7724-4191-9fff-a9c2c4f2074a,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Tin Than,tin.than474@ymail.com,2023-11-17 23:11:21.468549+00:00,atm,463.76,True,uk,False,0.139,standrd,4,0.742,0,0.407,0,0,0.0,0
947d8575-4600-4951-9189-b0eceb027324,7bd5200c-5d19-44f0-9afe-8b339a05366b,Thein Min,thein.min927@protonmail.com,2024-02-03 04:08:10.468549+00:00,web,179.95,True,us,False,0.361,standard,147,0.401,0,0.391,0,0,0.2,0
afadea91-2e4b-4471-bc32-7343b8252bdf,402cccc9-28de-45b3-9af7-cc5302aa1f93,Kyaw Thu,kyaw.thu809@mail.com,2024-04-26 17:27:03.468549+00:00,mobile,203.06,False,us,False,0.218,standard,263,0.522,0,0.223,0,0,0.0,0
noise-0045,cust_noise-0045,May Myint,may.myint99@gmail.com,2025-03-23 10:20:02.468549+00:00,atm,2404.505618010753,False,us,False,0.577,standard,298,0.336,0,0.36323240466076817,7,1,0.0,0
d74f3341-0f9e-466f-8a8e-cab8a19feda6,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Po Chit,po.chit778@protonmail.com,2023-03-15 15:39:06.468549+00:00,mobile,281.6,True,us,False,0.44,standard,1018,0.784,0,0.087,0,0,0.0,0
2c6afda9-7fa5-4a92-995d-7606da13fdb6,d71c91b4-fee8-4104-9856-a5c6109a62e3,Sandar Khaing,sandar.khaing320@mail.com,2025-02-01 04:27:58.468549+00:00,mobile,1147.03,False,ca,True,0.245,standard,298,0.336,0,0.166,0,0,0.0,0
e24bd75e-3bf0-432c-81fc-c5cae9f4210c,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Shwe Nyunt,shwe.nyunt864@gmail.com,2022-10-19 10:20:43.468549+00:00,mobile,418.73,False,us,False,0.129,enhanced,367,0.939,0,0.176,0,0,0.0,0
8e3b9dd2-0640-4795-894b-eecb09dabb2b,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Wai Yan Win,waiyan.win855@outlook.com,2024-11-17 05:07:07.468549+00:00,mobile,96.02,False,uk,True,0.297,enhanced,367,0.939,0,0.176,0,0,0.0,0
synth-0649,cust_synth-0649,Min Naing,min.naing973@protonmail.com,2024-01-08 17:56:55.468549+00:00,mobile,382.77159598890177,False,ca,False,0.1838727010623043,standard,595,0.561135432644925,0,0.2794423229455189,2,5,0.03509270460170939,1
fd283639-975d-4de6-89be-22a1d7040bbc,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Po Than,po.than91@gmail.com,2023-10-10 10:41:42.468549+00:00,mobile,426.76,False,us,False,0.609,enhanced,367,0.939,0,0.176,0,0,0.0,0
d4bf567c-01b3-440b-a850-eb442d502be4,7bd5200c-5d19-44f0-9afe-8b339a05366b,Shwe Nyunt,shwe.nyunt770@ymail.com,2023-01-03 20:31:03.468549+00:00,atm,100.26,False,us,False,0.198,standard,147,0.551,0,0.391,0,1,0.0,0
a55d9dc8-1613-47b7-9348-3724378a05fc,d71c91b4-fee8-4104-9856-a5c6109a62e3,Wai Zaw Ni,wai.zawni830@ymail.com,2023-03-21 18:34:07.468549+00:00,mobile,250.85,False,us,False,0.269,standard,298,0.336,0,0.166,0,0,0.0,0
a62b09a3-58bc-4294-9da3-973ed037673e,eff89a6c-6105-4980-81b6-d198c0ef1fd2,Thet Htet,thet.htet347@gmail.com,2023-05-03 11:05:58.468549+00:00,mobile,214.04,False,ca,False,0.083,low,1066,0.522,0,0.0,0,0,0.0,0
ef4d88c6-4a8f-449f-af08-72707da11cb0,7bd5200c-5d19-44f0-9afe-8b339a05366b,Aung Thu,aung.thu543@protonmail.com,2023-05-19 20:12:36.468549+00:00,web,105.07,False,us,False,0.108,standard,147,0.551,0,0.391,0,0,0.1,0
be6ab8d3-282c-4ba4-9b67-6b0c5c162121,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Khaing,myat.khaing632@protonmail.com,2023-02-22 09:33:59.468549+00:00,atm,262.18,False,us,False,0.553,standard,298,0.336,0,0.166,1,1,0.0,0
6aec75d6-7db8-4e62-a338-4a62479e3100,402cccc9-28de-45b3-9af7-cc5302aa1f93,May Pe,may.pe764@protonmail.com,2025-01-07 21:27:16.468549+00:00,atm,226.32,False,us,False,0.333,standard,263,0.522,0,0.223,0,0,0.0,0
cb32f0c0-346c-4e55-a7b7-9ad6b68355ec,d7777d4c-a857-4343-a284-4f62d9ce9177,Wai Swe,wai.swe948@protonmail.com,2023-04-16 11:22:39.468549+00:00,web,174.67,False,uk,False,0.326,standard,259,0.691,0,0.187,0,0,0.22,0
1cfcfbf1-beaf-4d67-9c17-6e22943f3d1b,7bd5200c-5d19-44f0-9afe-8b339a05366b,Thuzar Myint,thuzar.myint524@outlook.com,2023-12-30 21:06:19.468549+00:00,mobile,128.97,False,us,False,0.489,standard,147,0.551,0,0.391,0,0,0.25,0
07478fc4-6eac-4fc7-8dfc-dd86b1a80c42,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Thet Hein,thet.hein570@protonmail.com,2022-12-31 22:12:35.468549+00:00,web,300.86,False,ca,True,0.245,standard,1018,0.934,0,0.087,0,0,0.0,0
9258af27-3613-41a8-9267-5d8470930cf2,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Myo Oo,myo.oo458@ymail.com,2022-10-12 03:49:06.468549+00:00,web,193.57,True,uk,False,0.366,standard,4,0.742,0,0.407,0,0,0.0,0
e10387ac-8a5e-42e7-82c1-6534d80ea9a9,7bd5200c-5d19-44f0-9afe-8b339a05366b,Cho Pe,cho.pe74@mail.com,2024-07-03 20:10:55.468549+00:00,mobile,132.87,False,us,False,0.224,standard,147,0.551,0,0.391,0,0,0.1,0
80c7770c-13dd-4f64-ba63-c98c7180788c,904fe433-bfc7-48ff-bb5c-7ae168c672a7,Phu Hein,phu.hein458@protonmail.com,2023-12-28 10:50:33.468549+00:00,mobile,140.47,False,us,False,0.307,enhanced,661,0.92,0,0.259,0,0,0.0,0
476a265c-1d1b-4100-a031-b3358588c1e2,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Su Mya,su.mya430@protonmail.com,2025-04-06 08:03:05.468549+00:00,mobile,89.57,False,us,False,0.45,enhanced,257,0.894,0,0.257,0,0,0.0,0
e6fbca01-7fe1-4f7b-ac69-31685f42c213,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Htun,myat.htun523@ymail.com,2025-05-29 07:37:57.468549+00:00,mobile,132.02,False,ca,True,0.383,standard,298,0.336,0,0.166,0,0,0.0,0
ea734509-d535-49f2-82da-8e28bd8402b1,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Ei Hlaing,ei.hlaing130@outlook.com,2024-05-25 09:26:56.468549+00:00,web,91.1,True,uk,False,0.093,standard,4,0.742,0,0.407,0,0,0.0,0
8ad060b7-f797-4704-8b82-f19ce47b2edc,66c71a44-d07c-4a20-a576-0a377193bf6b,Htun Than,htun.than243@gmail.com,2024-12-27 17:49:20.468549+00:00,mobile,40.18,False,us,False,0.228,standard,34,0.427,0,0.068,0,0,0.0,0
27a1131d-9e59-47ed-a3f8-f1030d16fb8c,d71c91b4-fee8-4104-9856-a5c6109a62e3,Lin Win,lin.win496@mail.com,2025-03-26 01:45:00.468549+00:00,web,82.34,False,us,False,0.289,standard,298,0.336,0,0.166,0,0,0.1,0
synth-0397,cust_synth-0397,Maung Chit,maung.chit210@gmail.com,2023-04-23 23:34:25.468549+00:00,mobile,9365.720284199098,True,uk,True,0.7347904484582786,standard,5,0.24640398269710098,5,0.8945516134645186,7,23,0.6602838085991103,1
fd68bb06-3891-4c50-af07-85343affd42c,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Sandar Myint,sandar.myint886@outlook.com,2025-05-11 08:23:39.468549+00:00,mobile,119.0,False,us,False,0.201,standard,1018,0.934,0,0.087,0,0,0.25,0
563e9704-65d8-4fa8-a9ab-46bc76d319eb,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,Htun Win,htun.win256@ymail.com,2025-08-27 20:37:10.468549+00:00,web,33.95,False,ca,False,0.14,standard,947,0.625,0,0.268,0,0,0.0,0
c76880f0-c598-4091-92f6-de0c5776dbb6,402cccc9-28de-45b3-9af7-cc5302aa1f93,Han Zaw Ni,han.zawni86@protonmail.com,2022-12-01 09:05:32.468549+00:00,web,107.64,False,us,False,0.345,standard,263,0.522,0,0.223,0,1,0.25,0
60213930-2a9b-4035-ba9a-f1cfdba6df4d,24dc40ea-dd51-4b1f-979f-e4c17eca82ac,Kyaw Htet,kyaw.htet540@gmail.com,2023-09-27 11:21:22.468549+00:00,mobile,272.23,False,ca,False,0.548,standard,717,0.696,0,0.393,8,8,0.0,0
86bc293e-7dff-4194-8637-d0fb1dc5382e,70a93d26-8e3a-4179-900c-a4a7a74d08e5,San Naing,san.naing201@ymail.com,2023-06-27 12:13:29.468549+00:00,mobile,429.06,False,us,False,0.254,enhanced,257,0.894,0,0.257,0,0,0.0,0
57bfdd71-ced3-4c41-820f-9c45f7a7009e,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Mya,myat.mya745@mail.com,2023-04-06 04:18:09.468549+00:00,web,62.33,False,us,False,0.301,standard,298,0.336,0,0.166,0,0,0.1,0
52cc6753-6417-453f-ab7a-794f03a15f7a,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Tun Swe,tun.swe346@ymail.com,2025-02-04 14:06:55.468549+00:00,mobile,106.39,False,ca,True,0.421,standard,1018,0.934,0,0.087,0,0,0.25,0
e1ffd970-79dd-48cb-ba36-19727a9b53f8,e2877c2a-0447-4875-9ca3-a8df7b780396,Thet Min,thet.min750@ymail.com,2024-04-30 18:18:51.468549+00:00,mobile,142.98,False,uk,False,0.271,standard,882,0.822,0,0.039,0,0,0.0,0
b8ab16a2-fec5-4e7e-812d-d03ae80ada0b,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Win,myat.win834@protonmail.com,2025-08-27 04:27:03.468549+00:00,atm,125.11,False,uk,True,0.446,standard,298,0.336,0,0.166,0,0,0.0,0
24e19e92-9430-40c9-bb2c-e6a7c0a22450,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Wai Min,wai.min135@protonmail.com,2023-09-08 23:29:29.468549+00:00,mobile,107.11,False,uk,True,0.295,standard,1018,0.934,0,0.087,0,0,0.0,0
4ec35964-1b35-41c0-89a3-74a5068a636e,d71c91b4-fee8-4104-9856-a5c6109a62e3,Su Zaw Ni,su.zawni86@outlook.com,2025-03-11 15:06:33.468549+00:00,mobile,201.48,False,ca,True,0.974,standard,298,0.336,0,0.166,0,0,0.0,0
40b3311c-2a8b-462d-8808-890dd9318ebd,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Lin Mya,lin.mya935@mail.com,2025-05-23 12:41:06.468549+00:00,web,267.01,False,us,False,0.257,standard,1018,0.934,0,0.087,0,0,0.0,0
5cf92112-5590-4bb9-876b-5df50c6a16b0,7bd5200c-5d19-44f0-9afe-8b339a05366b,Phyo Oo,phyo.oo604@protonmail.com,2023-05-25 13:23:03.468549+00:00,mobile,103.24,False,us,False,0.324,standard,147,0.551,0,0.391,0,0,0.0,0
synth-0890,cust_synth-0890,Wai Mya,wai.mya100@outlook.com,2023-08-31 00:11:39.468549+00:00,atm,1913.5030699877602,True,us,False,0.5196680352124274,enhanced,548,0.4463808519731608,1,0.5323301535387749,7,13,0.5206889589132595,1
9e3af6cc-f7f4-4ad4-8056-2fd63530c32a,7bd5200c-5d19-44f0-9afe-8b339a05366b,Htet Hein,htet.hein61@protonmail.com,2023-03-21 06:50:09.468549+00:00,web,204.17,False,us,False,0.12,standard,147,0.551,0,0.391,0,0,0.0,0
synth-0525,cust_synth-0525,Min Oo,min.oo506@mail.com,2024-09-14 09:11:57.468549+00:00,mobile,677.9888270334588,False,us,True,0.20659799950833443,standard,243,0.4029423849984084,1,0.3570176038445273,1,7,0.3705003394163474,1
synth-0078,cust_synth-0078,Lin Oo,lin.oo131@gmail.com,2024-02-07 18:54:11.468549+00:00,web,729.7123110456046,False,ca,False,0.2895096761302708,standard,572,0.5355807759640452,0,0.2340268491351542,4,10,0.3446974682759465,1
d4586762-c47a-4bc0-9e71-fbf11a9142de,402cccc9-28de-45b3-9af7-cc5302aa1f93,May Than,may.than516@ymail.com,2024-10-30 19:53:53.468549+00:00,mobile,115.77,False,us,False,0.105,standard,263,0.522,0,0.223,0,0,0.0,0
b784e82a-fa5d-4483-92b7-6b908e18ac2e,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Kaung Pe,kaung.pe879@protonmail.com,2022-12-29 11:07:20.468549+00:00,mobile,241.01,False,uk,False,0.22,standard,718,0.953,0,0.169,0,0,0.0,0
a03f15f6-141b-4f5d-b20b-d149ff25784e,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Sandar Zaw Ni,sandar.zawni516@protonmail.com,2024-02-02 00:09:28.468549+00:00,mobile,79.24,False,us,False,0.427,enhanced,257,0.894,0,0.257,0,0,0.1,0
cd437580-5199-4279-bf0e-6520f58f3f3f,d71c91b4-fee8-4104-9856-a5c6109a62e3,Tun Lwin,tun.lwin900@outlook.com,2024-01-01 23:34:38.468549+00:00,web,530.29,False,us,False,0.056,standard,298,0.336,0,0.166,0,0,0.2,0
a7c0dc88-c9cf-4c25-8da6-d95157c231af,4cfe5cbc-d677-49bc-8739-b1d05f351250,Kyaw Myo,kyaw.myo458@gmail.com,2024-01-20 05:11:10.468549+00:00,mobile,315.85,False,us,False,0.229,low,616,0.702,0,0.361,0,0,0.25,0
1a778130-25e1-4285-9a5b-5804285b0e42,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Nu Wai,nu.wai12@mail.com,2023-12-05 07:02:12.468549+00:00,web,261.85,False,ca,True,0.582,standard,1018,0.934,0,0.087,8,8,0.25,1
69119142-9cc9-42b2-9672-11757351e07e,7bd5200c-5d19-44f0-9afe-8b339a05366b,Soe Htet,soe.htet347@gmail.com,2025-06-23 18:06:59.468549+00:00,atm,289.82,False,us,False,0.169,standard,147,0.551,0,0.391,0,0,0.0,0
529d8f53-e226-406c-90e0-f24c985269e6,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Yamin Swe,yamin.swe394@outlook.com,2025-11-20 02:41:14.468549+00:00,mobile,145.97,False,uk,False,0.422,standard,4,0.892,0,0.407,0,1,0.0,0
080c063c-16ff-49ff-af2e-1c299e16d7fa,d71c91b4-fee8-4104-9856-a5c6109a62e3,Myat Ko,myat.ko720@protonmail.com,2024-01-31 01:06:42.468549+00:00,web,275.35,False,us,False,0.371,standard,298,0.336,0,0.166,0,0,0.0,0
efabb155-ba79-4ad5-8327-0d56591c374f,7bd5200c-5d19-44f0-9afe-8b339a05366b,Sandar Htet,sandar.htet66@protonmail.com,2025-03-17 22:59:21.468549+00:00,mobile,64.97,False,us,False,0.263,standard,147,0.551,0,0.391,0,0,0.0,0
d010118d-e43e-480d-972f-60fc9b81b587,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Kyi Khaing,kyi.khaing31@gmail.com,2023-05-16 00:52:23.468549+00:00,mobile,454.32,False,us,False,0.156,enhanced,257,0.894,0,0.257,0,0,0.0,0
synth-0715,cust_synth-0715,Min Swe,min.swe437@mail.com,2024-04-08 05:26:07.468549+00:00,atm,461.68288317010547,True,uk,False,0.1521901523574803,standard,3,0.534289167560635,0,0.26853165679741076,1,3,0.03310985803450226,1
04cda0fe-a03e-4284-a4fc-87a893e1eca7,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Win Hein,win.hein833@protonmail.com,2023-03-09 07:06:55.468549+00:00,web,173.87,False,us,False,0.198,enhanced,367,0.939,0,0.176,0,0,0.0,0
2ce9efe7-47ef-4f07-ab8e-2215ccf8606d,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Soe Sandar Kyaw,soesandar.kyaw20@mail.com,2022-11-30 02:15:35.468549+00:00,web,59.13,False,uk,False,0.347,standard,718,0.953,0,0.169,0,0,0.05,0
6f1c9ff7-4f75-414e-b206-0dbf70a9abd2,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Thu Soe,thu.soe59@protonmail.com,2024-05-30 15:46:23.468549+00:00,web,67.29,False,uk,False,0.307,standard,4,0.892,0,0.407,0,0,0.0,0
cc8d81bf-7fa3-467e-91b1-75df0e3a483a,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Yamin Hein,yamin.hein985@gmail.com,2023-09-01 12:58:41.468549+00:00,web,196.98,True,us,False,0.079,enhanced,367,0.789,0,0.176,0,0,0.0,0
75f41005-80cb-4ec1-82de-da86f0726f6b,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Hein Nyunt,hein.nyunt156@ymail.com,2025-06-08 22:30:36.468549+00:00,web,472.98,False,uk,False,0.231,standard,4,0.892,0,0.407,0,0,0.0,0
a24afc5e-a79d-49ee-bc73-24a6611222f2,7bd5200c-5d19-44f0-9afe-8b339a05366b,Myo Chit,myo.chit849@mail.com,2025-01-23 00:40:37.468549+00:00,mobile,9993.01,False,us,False,0.524,standard,147,0.551,0,0.391,0,1,0.1,0
synth-0126,cust_synth-0126,Tun Chit,tun.chit844@outlook.com,2023-11-18 02:25:48.468549+00:00,mobile,420.69897896977045,True,us,False,0.18003486346520323,standard,46,0.613862424613687,0,0.42809986937180655,4,8,0.2535236538128219,1
60e11c0b-1b16-4491-9b02-8ff8f35f4f1c,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Thuzar Myint,thuzar.myint420@protonmail.com,2024-05-12 21:14:30.468549+00:00,atm,1932.35,False,uk,True,0.173,standard,1018,0.934,0,0.087,0,0,0.1,0
synth-0412,cust_synth-0412,Nan Kyaw,nan.kyaw518@mail.com,2024-06-02 02:52:22.468549+00:00,mobile,232.18781704736327,False,us,True,0.11225838303441443,standard,1045,0.5273794042607377,0,0.3116570188512041,1,5,0.009366546945547638,1
synth-0894,cust_synth-0894,Hla Zaw Ni,hla.zawni56@gmail.com,2023-03-18 04:50:50.468549+00:00,mobile,311.81339245499584,False,ca,False,0.1907578673229436,standard,308,0.7620903777555772,0,0.1903466094823903,1,5,0.0351233288526962,1
9dc735dc-a331-4f62-8bd7-e96969ef140e,7795eb78-a695-44b8-932b-0217a5085912,Hein Khaing,hein.khaing331@ymail.com,2025-07-01 03:23:35.468549+00:00,web,227.06,False,ca,False,0.263,low,615,0.515,0,0.355,0,0,0.0,0
ddc9c957-3199-4709-9f59-28b7f8410c5f,402cccc9-28de-45b3-9af7-cc5302aa1f93,Khin Win,khin.win734@outlook.com,2024-07-16 17:31:34.468549+00:00,mobile,451.18,True,us,False,0.245,standard,263,0.372,0,0.223,0,0,0.0,0
06bb7fc1-a284-42ca-9b9d-321ef9ae6b92,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Aung Hlaing,aung.hlaing806@protonmail.com,2025-07-22 13:40:25.468549+00:00,atm,168.45,False,uk,False,0.171,standard,718,0.953,0,0.169,0,0,0.0,0
978ea1ea-6cc7-413b-bcd0-80257fd79cb3,7bd5200c-5d19-44f0-9afe-8b339a05366b,Mya Win,mya.win777@outlook.com,2025-06-15 15:46:19.468549+00:00,mobile,79.57,False,us,False,0.458,standard,147,0.551,0,0.391,0,0,0.0,0
noise-0190,cust_noise-0190,Nan Khaing,nan.khaing70@ymail.com,0000-00-00t00:00:00z,web,2510.286000912385,False,us,False,0.298,standard,147,0.401,0,0.5404341705520854,3,1,0.0,0
8d74d530-1171-4e5d-91fb-9987f452e1fc,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Ei Zaw Ni,ei.zawni309@gmail.com,2024-06-04 07:09:15.468549+00:00,mobile,84.49,False,uk,False,0.556,standard,718,0.953,0,0.169,0,0,0.0,0
2a8d7a05-65c9-4f22-a1b2-b9a7d33e74e3,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Po Aung,po.aung318@mail.com,2023-05-11 15:38:57.468549+00:00,mobile,264.85,False,ca,True,0.433,standard,4,0.892,0,0.407,0,0,0.22,0
bc2af4f5-6039-4ece-9e41-f4db04e02855,d71c91b4-fee8-4104-9856-a5c6109a62e3,Chan Myae Pe,chanmyae.pe951@ymail.com,2023-02-23 02:49:03.468549+00:00,mobile,145.75,False,us,False,0.227,standard,298,0.336,0,0.166,0,0,0.2,0
78f98cc3-3e4e-457f-a389-8a91bc649553,f7531a78-8bbe-4a85-b1e8-a0650edddc72,Shwe Ko,shwe.ko481@mail.com,2024-03-24 12:28:37.468549+00:00,atm,85.06,False,us,False,0.175,standard,1016,0.944,0,0.247,0,0,0.0,0
9b07465e-d7dd-4e08-b439-73c3d96e1d99,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Thuzar Win,thuzar.win966@gmail.com,2023-03-24 07:16:10.468549+00:00,web,203.88,False,us,False,0.211,enhanced,257,0.894,0,0.257,0,0,0.0,0
956697cf-5144-4732-b820-5a7a84184c73,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Maung Win,maung.win656@ymail.com,2024-05-01 08:27:24.468549+00:00,mobile,244.48,False,us,False,0.115,enhanced,257,0.894,0,0.257,0,0,0.0,0
1d96f475-f0f9-4a51-9b64-31407b1ee43d,2977967f-676c-4644-92ca-e4fb348285c7,Ei Wai,ei.wai524@mail.com,2024-09-13 19:57:41.468549+00:00,mobile,124.22,False,uk,False,0.21,low,704,0.515,0,0.283,0,0,0.0,0
